time,t9,rho,R15_14,Y_h1,X_h1,Y_he4,X_he4,Y_c12,X_c12,Y_c13,X_c13,Y_n13,X_n13,Y_n14,X_n14,Y_n15,X_n15,Y_o14,X_o14,Y_o15,X_o15,Y_o16,X_o16,Y_o17,X_o17,Y_o18,X_o18,Y_f17,X_f17,Y_f18,X_f18,Y_ne18,X_ne18,Y_ne20,X_ne20
3.66361454e-07,1.99999756e-01,1.49999450e+04,5.35484283e-03,7.12940819e-01,7.12940819e-01,6.91380232e-02,2.76552093e-01,1.90065250e-04,2.28078300e-03,2.13210993e-06,2.77174291e-05,7.18497889e-09,9.34047256e-08,5.70999847e-05,7.99399785e-04,3.04025151e-07,4.56037727e-06,3.17836694e-14,4.44971372e-13,1.73629238e-09,2.60443857e-08,3.62073784e-04,5.79318055e-03,1.37876881e-07,2.34390698e-06,5.30328198e-07,9.54590757e-06,1.72454921e-10,2.93173366e-09,7.87857551e-14,1.41814359e-12,1.85570874e-18,3.34027573e-17,7.17611355e-05,1.43522271e-03
3.90372033e-07,1.99999740e-01,1.49999414e+04,5.41204632e-03,7.12940800e-01,7.12940800e-01,6.91380415e-02,2.76552166e-01,1.90072362e-04,2.28086835e-03,2.13209357e-06,2.77172164e-05,7.65599354e-09,9.95279161e-08,5.70998898e-05,7.99398458e-04,3.07177166e-07,4.60765749e-06,3.60866110e-14,5.05212554e-13,1.85008267e-09,2.77512400e-08,3.62073774e-04,5.79318039e-03,1.37874296e-07,2.34386303e-06,5.19530222e-07,9.35154400e-06,1.83757172e-10,3.12387193e-09,8.39471825e-14,1.51104928e-12,2.10691594e-18,3.79244869e-17,7.17611355e-05,1.43522271e-03
4.15956216e-07,1.99999723e-01,1.49999376e+04,5.46735366e-03,7.12940780e-01,7.12940780e-01,6.91380609e-02,2.76552244e-01,1.90080023e-04,2.28096027e-03,2.13207614e-06,2.77169898e-05,8.15789627e-09,1.06052652e-07,5.70997888e-05,7.99397043e-04,3.10213409e-07,4.65320113e-06,4.09721253e-14,5.73609754e-13,1.97133016e-09,2.95699524e-08,3.62073764e-04,5.79318023e-03,1.37871541e-07,2.34381620e-06,5.08266413e-07,9.14879543e-06,1.95800137e-10,3.32860234e-09,8.94466045e-14,1.61003888e-12,2.39212889e-18,4.30583200e-17,7.17611355e-05,1.43522271e-03
4.43217134e-07,1.99999705e-01,1.49999335e+04,5.52014620e-03,7.12940759e-01,7.12940759e-01,6.91380813e-02,2.76552325e-01,1.90088269e-04,2.28105922e-03,2.13205756e-06,2.77167483e-05,8.69271419e-09,1.13005285e-07,5.70996811e-05,7.99395535e-04,3.13098064e-07,4.69647096e-06,4.65190935e-14,6.51267309e-13,2.10052354e-09,3.15078531e-08,3.62073753e-04,5.79318005e-03,1.37868606e-07,2.34376630e-06,4.96533018e-07,8.93759433e-06,2.08632360e-10,3.54675012e-09,9.53061355e-14,1.71551044e-12,2.71595088e-18,4.88871159e-17,7.17611355e-05,1.43522271e-03
4.72264677e-07,1.99999685e-01,1.49999292e+04,5.56974285e-03,7.12940737e-01,7.12940737e-01,6.91381029e-02,2.76552412e-01,1.90097139e-04,2.28116566e-03,2.13203777e-06,2.77164911e-05,9.26260766e-09,1.20413900e-07,5.70995663e-05,7.99393929e-04,3.15791718e-07,4.73687577e-06,5.28170791e-14,7.39439107e-13,2.23818351e-09,3.35727526e-08,3.62073742e-04,5.79317987e-03,1.37865478e-07,2.34371313e-06,4.84328578e-07,8.71791441e-06,2.22305564e-10,3.77919459e-09,1.01549334e-13,1.82788801e-12,3.08360836e-18,5.55049505e-17,7.17611355e-05,1.43522271e-03
5.03215936e-07,1.99999665e-01,1.49999245e+04,5.61539960e-03,7.12940713e-01,7.12940713e-01,6.91381257e-02,2.76552503e-01,1.90106673e-04,2.28128007e-03,2.13201669e-06,2.77162169e-05,9.86987906e-09,1.28308428e-07,5.70994441e-05,7.99392217e-04,3.18251331e-07,4.77376996e-06,5.99677747e-14,8.39548845e-13,2.38486489e-09,3.57729733e-08,3.62073729e-04,5.79317967e-03,1.37862146e-07,2.34365648e-06,4.71654230e-07,8.48977613e-06,2.36874864e-10,4.02687269e-09,1.08201297e-13,1.94762335e-12,3.50103524e-18,6.30186343e-17,7.17611355e-05,1.43522271e-03
5.36195677e-07,1.99999643e-01,1.49999196e+04,5.65631023e-03,7.12940688e-01,7.12940688e-01,6.91381496e-02,2.76552598e-01,1.90116910e-04,2.28140292e-03,2.13199422e-06,2.77159248e-05,1.05169822e-08,1.36720768e-07,5.70993138e-05,7.99390393e-04,3.20430274e-07,4.80645412e-06,6.80866449e-14,9.53213028e-13,2.54115884e-09,3.81173826e-08,3.62073716e-04,5.79317946e-03,1.37858595e-07,2.34359611e-06,4.58514026e-07,8.25325247e-06,2.52398986e-10,4.29078275e-09,1.15288760e-13,2.07519768e-12,3.97496868e-18,7.15494363e-17,7.17611355e-05,1.43522271e-03
5.71336843e-07,1.99999619e-01,1.49999143e+04,5.69160853e-03,7.12940662e-01,7.12940662e-01,6.91381748e-02,2.76552699e-01,1.90127892e-04,2.28153471e-03,2.13197027e-06,2.77156136e-05,1.12065321e-08,1.45684918e-07,5.70991750e-05,7.99388449e-04,3.22278457e-07,4.83417685e-06,7.73047922e-14,1.08226709e-12,2.70769527e-09,4.06154290e-08,3.62073702e-04,5.79317924e-03,1.37854812e-07,2.34353180e-06,4.44915268e-07,8.00847483e-06,2.68940503e-10,4.57198855e-09,1.22840203e-13,2.21112365e-12,4.51305785e-18,8.12350413e-17,7.17611355e-05,1.43522271e-03
6.08781089e-07,1.99999594e-01,1.49999087e+04,5.72037212e-03,7.12940635e-01,7.12940635e-01,6.91382013e-02,2.76552805e-01,1.90139658e-04,2.28167590e-03,2.13194476e-06,2.77152819e-05,1.19413161e-08,1.55237109e-07,5.70990270e-05,7.99386379e-04,3.23742538e-07,4.85613806e-06,8.77710752e-14,1.22879505e-12,2.88514536e-09,4.32771804e-08,3.62073687e-04,5.79317900e-03,1.37850780e-07,2.34346327e-06,4.30868834e-07,7.75563901e-06,2.86566091e-10,4.87162355e-09,1.30885963e-13,2.35594733e-12,5.12398733e-18,9.22317719e-17,7.17611355e-05,1.43522271e-03
6.48679353e-07,1.99999568e-01,1.49999027e+04,5.74162834e-03,7.12940606e-01,7.12940606e-01,6.91382291e-02,2.76552916e-01,1.90152246e-04,2.28182695e-03,2.13191758e-06,2.77149286e-05,1.27243046e-08,1.65415960e-07,5.70988694e-05,7.99384172e-04,3.24766263e-07,4.87149395e-06,9.96545143e-14,1.39516320e-12,3.07422426e-09,4.61133639e-08,3.62073672e-04,5.79317875e-03,1.37846485e-07,2.34339025e-06,4.16389513e-07,7.49501123e-06,3.05346795e-10,5.19089551e-09,1.39458358e-13,2.51025045e-12,5.81761729e-18,1.04717111e-16,7.17611355e-05,1.43522271e-03
6.91192469e-07,1.99999539e-01,1.49998963e+04,5.75436245e-03,7.12940575e-01,7.12940575e-01,6.91382582e-02,2.76553033e-01,1.90165693e-04,2.28198832e-03,2.13188862e-06,2.77145521e-05,1.35586636e-08,1.76262627e-07,5.70987015e-05,7.99381821e-04,3.25290931e-07,4.87936396e-06,1.13147023e-13,1.58405833e-12,3.27569397e-09,4.91354095e-08,3.62073655e-04,5.79317848e-03,1.37841908e-07,2.34331244e-06,4.01496326e-07,7.22693387e-06,3.25358313e-10,5.53109133e-09,1.48591813e-13,2.67465263e-12,6.60514264e-18,1.18892567e-16,7.17611355e-05,1.43522271e-03
7.36491807e-07,1.99999509e-01,1.49998895e+04,5.75752834e-03,7.12940544e-01,7.12940544e-01,6.91382886e-02,2.76553154e-01,1.90180033e-04,2.28216040e-03,2.13185776e-06,2.77141509e-05,1.44477674e-08,1.87820976e-07,5.70985225e-05,7.99379316e-04,3.25255996e-07,4.87883994e-06,1.28466510e-13,1.79853115e-12,3.49036642e-09,5.23554963e-08,3.62073637e-04,5.79317819e-03,1.37837032e-07,2.34322955e-06,3.86212834e-07,6.95183100e-06,3.46681307e-10,5.89358222e-09,1.58322994e-13,2.84981390e-12,7.49927365e-18,1.34986926e-16,7.17611355e-05,1.43522271e-03
7.84759970e-07,1.99999477e-01,1.49998823e+04,5.75006214e-03,7.12940511e-01,7.12940511e-01,6.91383204e-02,2.76553281e-01,1.90195296e-04,2.28234355e-03,2.13182488e-06,2.77137234e-05,1.53952122e-08,2.00137759e-07,5.70983319e-05,7.99376646e-04,3.24599850e-07,4.86899775e-06,1.45860402e-13,2.04204562e-12,3.71910674e-09,5.57866011e-08,3.62073618e-04,5.79317789e-03,1.37831836e-07,2.34314122e-06,3.70567409e-07,6.67021335e-06,3.69401723e-10,6.27982929e-09,1.68690960e-13,3.03643729e-12,8.51444113e-18,1.53259940e-16,7.17611355e-05,1.43522271e-03
8.36191530e-07,1.99999443e-01,1.49998746e+04,5.73089888e-03,7.12940476e-01,7.12940476e-01,6.91383535e-02,2.76553414e-01,1.90211506e-04,2.28253807e-03,2.13178984e-06,2.77132679e-05,1.64048312e-08,2.13262805e-07,5.70981287e-05,7.99373802e-04,3.23260766e-07,4.84891149e-06,1.65609639e-13,2.31853495e-12,3.96283672e-09,5.94425508e-08,3.62073598e-04,5.79317756e-03,1.37826300e-07,2.34304710e-06,3.54593479e-07,6.38268262e-06,3.93611138e-10,6.69138935e-09,1.79737313e-13,3.23527163e-12,9.66702928e-18,1.74006527e-16,7.17611355e-05,1.43522271e-03
8.90993810e-07,1.99999406e-01,1.49998664e+04,5.69899244e-03,7.12940440e-01,7.12940440e-01,6.91383879e-02,2.76553552e-01,1.90228681e-04,2.28274417e-03,2.13175251e-06,2.77127826e-05,1.74807094e-08,2.27249222e-07,5.70979122e-05,7.99370771e-04,3.21178032e-07,4.81767049e-06,1.88033224e-13,2.63246514e-12,4.22253856e-09,6.33380783e-08,3.62073576e-04,5.79317722e-03,1.37820402e-07,2.34294683e-06,3.38329713e-07,6.08993483e-06,4.19407133e-10,7.12992126e-09,1.91506361e-13,3.44711449e-12,1.09756401e-17,1.97561522e-16,7.17611355e-05,1.43522271e-03
9.49387718e-07,1.99999367e-01,1.49998576e+04,5.65333872e-03,7.12940403e-01,7.12940403e-01,6.91384236e-02,2.76553695e-01,1.90246831e-04,2.28296198e-03,2.13171273e-06,2.77122655e-05,1.86272010e-08,2.42153612e-07,5.70976816e-05,7.99367542e-04,3.18293276e-07,4.77439914e-06,2.13493372e-13,2.98890721e-12,4.49925877e-09,6.74888816e-08,3.62073553e-04,5.79317685e-03,1.37814117e-07,2.34283998e-06,3.21820139e-07,5.79276250e-06,4.46893681e-10,7.59719258e-09,2.04045298e-13,3.67281537e-12,1.24613937e-17,2.24305087e-16,7.17611355e-05,1.43522271e-03
1.01160864e-06,1.99999326e-01,1.49998483e+04,5.59300211e-03,7.12940364e-01,7.12940364e-01,6.91384606e-02,2.76553842e-01,1.90265959e-04,2.28319150e-03,2.13167034e-06,2.77117145e-05,1.98489465e-08,2.58036304e-07,5.70974358e-05,7.99364101e-04,3.14551968e-07,4.71827952e-06,2.42401371e-13,3.39361919e-12,4.79411246e-09,7.19116870e-08,3.62073529e-04,5.79317646e-03,1.37807420e-07,2.34272614e-06,3.05114190e-07,5.49205541e-06,4.76181568e-10,8.09508666e-09,2.17404390e-13,3.91327901e-12,1.41482689e-17,2.54668840e-16,7.17611355e-05,1.43522271e-03
1.07790740e-06,1.99999281e-01,1.49998383e+04,5.51714506e-03,7.12940324e-01,7.12940324e-01,6.91384988e-02,2.76553995e-01,1.90286052e-04,2.28343262e-03,2.13162518e-06,2.77111274e-05,2.11508919e-08,2.74961594e-07,5.70971739e-05,7.99360434e-04,3.09905104e-07,4.64857657e-06,2.75224229e-13,3.85313921e-12,5.10828776e-09,7.66243164e-08,3.62073503e-04,5.79317604e-03,1.37800285e-07,2.34260485e-06,2.88266642e-07,5.18879955e-06,5.07388842e-10,8.62561031e-09,2.31637166e-13,4.16946898e-12,1.60634904e-17,2.89142826e-16,7.17611355e-05,1.43522271e-03
1.14855124e-06,1.99999234e-01,1.49998277e+04,5.42506027e-03,7.12940283e-01,7.12940283e-01,6.91385380e-02,2.76554152e-01,1.90307087e-04,2.28368505e-03,2.13157706e-06,2.77105018e-05,2.25383082e-08,2.92998007e-07,5.70968948e-05,7.99356527e-04,3.04311047e-07,4.56466570e-06,3.12492230e-13,4.37489122e-12,5.44305061e-09,8.16457592e-08,3.62073475e-04,5.79317559e-03,1.37792683e-07,2.34247561e-06,2.71337452e-07,4.88407413e-06,5.40641283e-10,9.19090181e-09,2.46800637e-13,4.44241146e-12,1.82379680e-17,3.28283424e-16,7.17611355e-05,1.43522271e-03
1.22382494e-06,1.99999184e-01,1.49998164e+04,5.31620512e-03,7.12940241e-01,7.12940241e-01,6.91385783e-02,2.76554313e-01,1.90329028e-04,2.28394834e-03,2.13152579e-06,2.77098353e-05,2.40168135e-08,3.12218576e-07,5.70965975e-05,7.99352365e-04,2.97737476e-07,4.46606213e-06,3.54807501e-13,4.96730502e-12,5.79974992e-09,8.69962488e-08,3.62073445e-04,5.79317512e-03,1.37784583e-07,2.34233791e-06,2.54391457e-07,4.57904622e-06,5.76072915e-10,9.79323956e-09,2.62955516e-13,4.73319930e-12,2.07067956e-17,3.72722320e-16,7.17611355e-05,1.43522271e-03
1.30403192e-06,1.99999131e-01,1.49998044e+04,5.19023719e-03,7.12940198e-01,7.12940198e-01,6.91386195e-02,2.76554478e-01,1.90351820e-04,2.28422184e-03,2.13147116e-06,2.77091250e-05,2.55923947e-08,3.32701132e-07,5.70962806e-05,7.99347929e-04,2.90163418e-07,4.35245128e-06,4.02853756e-13,5.63995259e-12,6.17982291e-09,9.26973436e-08,3.62073413e-04,5.79317461e-03,1.37775953e-07,2.34219120e-06,2.37497938e-07,4.27496289e-06,6.13826544e-10,1.04350513e-08,2.80166458e-13,5.04299625e-12,2.35098171e-17,4.23176709e-16,7.17611355e-05,1.43522271e-03
1.38949549e-06,1.99999074e-01,1.49997916e+04,5.04705012e-03,7.12940153e-01,7.12940153e-01,6.91386614e-02,2.76554646e-01,1.90375391e-04,2.28450469e-03,2.13141295e-06,2.77083683e-05,2.72714324e-08,3.54528622e-07,5.70959431e-05,7.99343203e-04,2.81581288e-07,4.22371931e-06,4.57407348e-13,6.40370288e-12,6.58480094e-09,9.87720141e-08,3.62073379e-04,5.79317407e-03,1.37766758e-07,2.34203488e-06,2.20730032e-07,3.97314058e-06,6.54054333e-10,1.11189237e-08,2.98502309e-13,5.37304157e-12,2.66922701e-17,4.80460861e-16,7.17611355e-05,1.43522271e-03
1.48056018e-06,1.99999013e-01,1.49997779e+04,4.88680798e-03,7.12940109e-01,7.12940109e-01,6.91387040e-02,2.76554816e-01,1.90399651e-04,2.28479582e-03,2.13135092e-06,2.77075620e-05,2.90607261e-08,3.77789439e-07,5.70955833e-05,7.99338167e-04,2.71998839e-07,4.07998259e-06,5.19349823e-13,7.27089752e-12,7.01631569e-09,1.05244735e-07,3.62073343e-04,5.79317349e-03,1.37756961e-07,2.34186833e-06,2.04163972e-07,3.67495149e-06,6.96918414e-10,1.18476130e-08,3.18036381e-13,5.72465486e-12,3.03055148e-17,5.45499267e-16,7.17611355e-05,1.43522271e-03
1.57759306e-06,1.99998948e-01,1.49997634e+04,4.70997708e-03,7.12940063e-01,7.12940063e-01,6.91387469e-02,2.76554988e-01,1.90424491e-04,2.28509389e-03,2.13128484e-06,2.77067029e-05,3.09675215e-08,4.02577779e-07,5.70952001e-05,7.99332801e-04,2.61440981e-07,3.92161471e-06,5.89682175e-13,8.25555045e-12,7.47610568e-09,1.12141585e-07,3.62073304e-04,5.79317287e-03,1.37746522e-07,2.34169088e-06,1.87878170e-07,3.38180706e-06,7.42591544e-10,1.26240562e-08,3.38846733e-13,6.09924119e-12,3.44078640e-17,6.19341552e-16,7.17611355e-05,1.43522271e-03
1.68098528e-06,1.99998879e-01,1.49997479e+04,4.51735278e-03,7.12940017e-01,7.12940017e-01,6.91387901e-02,2.76555160e-01,1.90449779e-04,2.28539735e-03,2.13121442e-06,2.77057875e-05,3.29995396e-08,4.28994015e-07,5.70947916e-05,7.99327083e-04,2.49951295e-07,3.74926943e-06,6.69541031e-13,9.37357443e-12,7.96602329e-09,1.19490349e-07,3.62073263e-04,5.79317220e-03,1.37735401e-07,2.34150181e-06,1.71952131e-07,3.09513836e-06,7.91257798e-10,1.34513826e-08,3.61016475e-13,6.49829655e-12,3.90655230e-17,7.03179413e-16,7.17611355e-05,1.43522271e-03
1.79115361e-06,1.99998806e-01,1.49997313e+04,4.31007948e-03,7.12939971e-01,7.12939971e-01,6.91388333e-02,2.76555333e-01,1.90475366e-04,2.28570439e-03,2.13113940e-06,2.77048122e-05,3.51650073e-08,4.57145095e-07,5.70943565e-05,7.99320991e-04,2.37593176e-07,3.56389763e-06,7.60217028e-13,1.06430384e-11,8.48804220e-09,1.27320633e-07,3.62073218e-04,5.79317149e-03,1.37723551e-07,2.34130037e-06,1.56465210e-07,2.81637378e-06,8.43113314e-10,1.43329263e-08,3.84634096e-13,6.92341373e-12,4.43536585e-17,7.98365852e-16,7.17611355e-05,1.43522271e-03
1.90854214e-06,1.99998728e-01,1.49997137e+04,4.08966158e-03,7.12939925e-01,7.12939925e-01,6.91388762e-02,2.76555505e-01,1.90501081e-04,2.28601297e-03,2.13105946e-06,2.77037730e-05,3.74726904e-08,4.87144976e-07,5.70938928e-05,7.99314499e-04,2.24450438e-07,3.36675657e-06,8.63175681e-13,1.20844595e-11,9.04426534e-09,1.35663980e-07,3.62073170e-04,5.79317073e-03,1.37710926e-07,2.34108575e-06,1.41495228e-07,2.54691410e-06,8.98367078e-10,1.52722403e-08,4.09793799e-13,7.37628838e-12,5.03576113e-17,9.06437003e-16,7.17611355e-05,1.43522271e-03
2.03362408e-06,1.99998644e-01,1.49996950e+04,3.85796328e-03,7.12939879e-01,7.12939879e-01,6.91389187e-02,2.76555675e-01,1.90526736e-04,2.28632083e-03,2.13097428e-06,2.77026657e-05,3.99319280e-08,5.19115065e-07,5.70933987e-05,7.99307582e-04,2.10627306e-07,3.15940960e-06,9.80081067e-13,1.37211349e-11,9.63693331e-09,1.44554000e-07,3.62073119e-04,5.79316991e-03,1.37697475e-07,2.34085708e-06,1.27116975e-07,2.28810555e-06,9.57241771e-10,1.62731101e-08,4.36595869e-13,7.85872564e-12,5.71742734e-17,1.02913692e-15,7.17611355e-05,1.43522271e-03
2.16690364e-06,1.99998555e-01,1.49996750e+04,3.61719513e-03,7.12939834e-01,7.12939834e-01,6.91389603e-02,2.76555841e-01,1.90552128e-04,2.28662554e-03,2.13088353e-06,2.77014859e-05,4.25526698e-08,5.53184708e-07,5.70928723e-05,7.99300212e-04,1.96247630e-07,2.94371445e-06,1.11282273e-12,1.55795182e-11,1.02684334e-08,1.54026502e-07,3.62073065e-04,5.79316904e-03,1.37683145e-07,2.34061346e-06,1.13400638e-07,2.04121149e-06,1.01997466e-09,1.73395693e-08,4.65147060e-13,8.37264707e-12,6.49136510e-17,1.16844572e-15,7.17611355e-05,1.43522271e-03
2.30891806e-06,1.99998461e-01,1.49996537e+04,3.36988572e-03,7.12939790e-01,7.12939790e-01,6.91390010e-02,2.76556004e-01,1.90577041e-04,2.28692449e-03,2.13078683e-06,2.77002288e-05,4.53455153e-08,5.89491698e-07,5.70923113e-05,7.99292359e-04,1.81453260e-07,2.72179890e-06,1.26354620e-12,1.76896468e-11,1.09413094e-08,1.64119640e-07,3.62073006e-04,5.79316810e-03,1.37667876e-07,2.34035389e-06,1.00410191e-07,1.80738343e-06,1.08681856e-09,1.84759156e-08,4.95561000e-13,8.92009800e-12,7.37006401e-17,1.32661152e-15,7.17611355e-05,1.43522271e-03
2.46023982e-06,1.99998360e-01,1.49996310e+04,3.11883774e-03,7.12939747e-01,7.12939747e-01,6.91390403e-02,2.76556161e-01,1.90601250e-04,2.28721501e-03,2.13068380e-06,2.76988895e-05,4.83217555e-08,6.28182821e-07,5.70917136e-05,7.99283991e-04,1.66401525e-07,2.49602287e-06,1.43468769e-12,2.00856276e-11,1.16582712e-08,1.74874068e-07,3.62072943e-04,5.79316709e-03,1.37651609e-07,2.34007735e-06,8.82018074e-08,1.58763253e-06,1.15804286e-09,1.96867285e-08,5.27958631e-13,9.50325536e-12,8.36770408e-17,1.50618674e-15,7.17611355e-05,1.43522271e-03
2.62147890e-06,1.99998252e-01,1.49996068e+04,2.86706768e-03,7.12939705e-01,7.12939705e-01,6.91390781e-02,2.76556313e-01,1.90624528e-04,2.28749434e-03,2.13057403e-06,2.76974624e-05,5.14934177e-08,6.69414430e-07,5.70910768e-05,7.99275075e-04,1.51261779e-07,2.26892669e-06,1.62901341e-12,2.28061877e-11,1.24222065e-08,1.86333097e-07,3.62072876e-04,5.79316601e-03,1.37634278e-07,2.33978273e-06,7.68223664e-08,1.38280260e-06,1.23393456e-09,2.09768875e-08,5.62468666e-13,1.01244360e-11,9.50038458e-17,1.71006922e-15,7.17611355e-05,1.43522271e-03
2.79328525e-06,1.99998138e-01,1.49995810e+04,2.61773034e-03,7.12939664e-01,7.12939664e-01,6.91391141e-02,2.76556456e-01,1.90646649e-04,2.28775979e-03,2.13045707e-06,2.76959419e-05,5.48733128e-08,7.13353067e-07,5.70903982e-05,7.99265575e-04,1.36211081e-07,2.04316621e-06,1.84966429e-12,2.58953000e-11,1.32361918e-08,1.98542877e-07,3.62072803e-04,5.79316485e-03,1.37615814e-07,2.33946883e-06,6.63081059e-08,1.19354591e-06,1.31479951e-09,2.23515916e-08,5.99228081e-13,1.07861055e-11,1.07863837e-16,1.94154907e-15,7.17611355e-05,1.43522271e-03
2.97635144e-06,1.99998016e-01,1.49995536e+04,2.37402990e-03,7.12939626e-01,7.12939626e-01,6.91391481e-02,2.76556592e-01,1.90667394e-04,2.28800873e-03,2.13033245e-06,2.76943218e-05,5.84750859e-08,7.60176117e-07,5.70896751e-05,7.99255452e-04,1.21429096e-07,1.82143644e-06,2.10020666e-12,2.94028932e-11,1.41035051e-08,2.11552576e-07,3.62072726e-04,5.79316361e-03,1.37596142e-07,2.33913442e-06,5.66835065e-08,1.02030312e-06,1.40096356e-09,2.38163805e-08,6.38382627e-13,1.14908873e-11,1.22464536e-16,2.20436165e-15,7.17611355e-05,1.43522271e-03
3.17141542e-06,1.99997886e-01,1.49995243e+04,2.13912055e-03,7.12939589e-01,7.12939589e-01,6.91391798e-02,2.76556719e-01,1.90686562e-04,2.28823874e-03,2.13019967e-06,2.76925957e-05,6.23132699e-08,8.10072508e-07,5.70889047e-05,7.99244666e-04,1.07092416e-07,1.60638623e-06,2.38468986e-12,3.33856580e-11,1.50276387e-08,2.25414581e-07,3.62072643e-04,5.79316228e-03,1.37575185e-07,2.33877814e-06,4.79604737e-08,8.63288527e-07,1.49277392e-09,2.53771567e-08,6.80087388e-13,1.22415730e-11,1.39041550e-16,2.50274790e-15,7.17611355e-05,1.43522271e-03
3.37926348e-06,1.99997747e-01,1.49994931e+04,1.91600142e-03,7.12939554e-01,7.12939554e-01,6.91392091e-02,2.76556836e-01,1.90703969e-04,2.28844763e-03,2.13005820e-06,2.76907566e-05,6.64033432e-08,8.63243461e-07,5.70880838e-05,7.99233173e-04,9.33685408e-08,1.40052811e-06,2.70771156e-12,3.79079619e-11,1.60123137e-08,2.40184706e-07,3.62072553e-04,5.79316086e-03,1.37552857e-07,2.33839857e-06,4.01378803e-08,7.22481846e-07,1.59060055e-09,2.70402094e-08,7.24507351e-13,1.30411323e-11,1.57862372e-16,2.84152270e-15,7.17611355e-05,1.43522271e-03
3.60073348e-06,1.99997600e-01,1.49994599e+04,1.70741099e-03,7.12939522e-01,7.12939522e-01,6.91392359e-02,2.76556944e-01,1.90719462e-04,2.28863355e-03,2.12990747e-06,2.76887971e-05,7.07617911e-08,9.19903285e-07,5.70872091e-05,7.99220927e-04,8.04098389e-08,1.20614758e-06,3.07449201e-12,4.30428881e-11,1.70614945e-08,2.55922418e-07,3.62072458e-04,5.79315933e-03,1.37529071e-07,2.33799420e-06,3.32015227e-08,5.97627409e-07,1.69483764e-09,2.88122398e-08,7.71818032e-13,1.38927246e-11,1.79230701e-16,3.22615261e-15,7.17611355e-05,1.43522271e-03
3.83671818e-06,1.99997442e-01,1.49994245e+04,1.51572760e-03,7.12939492e-01,7.12939492e-01,6.91392601e-02,2.76557040e-01,1.90732919e-04,2.28879503e-03,2.12974687e-06,2.76867093e-05,7.54061712e-08,9.80280226e-07,5.70862770e-05,7.99207878e-04,6.83478460e-08,1.02521769e-06,3.49095818e-12,4.88734145e-11,1.81794049e-08,2.72691074e-07,3.62072356e-04,5.79315769e-03,1.37503730e-07,2.33756341e-06,2.71245248e-08,4.88241447e-07,1.80590518e-09,3.07003880e-08,8.22206119e-13,1.47997101e-11,2.03491333e-16,3.66284400e-15,7.17611355e-05,1.43522271e-03
4.08816882e-06,1.99997275e-01,1.49993868e+04,1.34288253e-03,7.12939464e-01,7.12939464e-01,6.91392816e-02,2.76557127e-01,1.90744252e-04,2.28893103e-03,2.12957577e-06,2.76844850e-05,8.03551832e-08,1.04461738e-06,5.70852839e-05,7.99193975e-04,5.72882907e-08,8.59324360e-07,3.96383945e-12,5.54937522e-11,1.93705451e-08,2.90558177e-07,3.62072246e-04,5.79315593e-03,1.37476734e-07,2.33710448e-06,2.18682016e-08,3.93627628e-07,1.92425070e-09,3.27122619e-08,8.75870163e-13,1.57656629e-11,2.31035731e-16,4.15864316e-15,7.17611355e-05,1.43522271e-03
4.35609903e-06,1.99997096e-01,1.49993466e+04,1.19029251e-03,7.12939438e-01,7.12939438e-01,6.91393006e-02,2.76557202e-01,1.90753416e-04,2.28904099e-03,2.12939346e-06,2.76821150e-05,8.56287440e-08,1.11317367e-06,5.70842258e-05,7.99179161e-04,4.73072222e-08,7.09608332e-07,4.50077605e-12,6.30108648e-11,2.06397096e-08,3.09595644e-07,3.62072129e-04,5.79315406e-03,1.37447975e-07,2.33661557e-06,1.73833644e-08,3.12900560e-07,2.05035102e-09,3.48559673e-08,9.33021304e-13,1.67943835e-11,2.62308332e-16,4.72154998e-15,7.17611355e-05,1.43522271e-03
4.64158883e-06,1.99996906e-01,1.49993038e+04,1.05881713e-03,7.12939414e-01,7.12939414e-01,6.91393170e-02,2.76557268e-01,1.90760402e-04,2.28912483e-03,2.12919923e-06,2.76795900e-05,9.12480670e-08,1.18622487e-06,5.70830983e-05,7.99163376e-04,3.84485613e-08,5.76728419e-07,5.11044235e-12,7.15461929e-11,2.19920064e-08,3.29880096e-07,3.62072003e-04,5.79315205e-03,1.37417338e-07,2.33609475e-06,1.36120269e-08,2.45016484e-07,2.18471420e-09,3.71401414e-08,9.93884044e-13,1.78899128e-11,2.97813721e-16,5.36064698e-15,7.17611355e-05,1.43522271e-03
4.94578905e-06,1.99996703e-01,1.49992581e+04,9.48745525e-04,7.12939393e-01,7.12939393e-01,6.91393310e-02,2.76557324e-01,1.90765242e-04,2.28918290e-03,2.12899229e-06,2.76768998e-05,9.72357477e-08,1.26406472e-06,5.70818969e-05,7.99146557e-04,3.07233222e-08,4.60849833e-07,5.80268658e-12,8.12376122e-11,2.34328776e-08,3.51493164e-07,3.62071869e-04,5.79314990e-03,1.37384701e-07,2.33553992e-06,1.04894328e-08,1.88809791e-07,2.32788156e-09,3.95739865e-08,1.05869705e-12,1.90565469e-11,3.38124765e-16,6.08624576e-15,7.17611355e-05,1.43522271e-03
